Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_pos,170124_Smp_Vesicle9313_1,Adenosine,5.34,207378,0,11257,-2.3,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_2,Adenosine,5.42,72339,0,6547,-1.5,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_3,Adenosine,5.26,116445,0,10098,-1.9,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_1,Adenosyl Homocysteine,10.48,374742720,4401344,26207712,-1.7,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_2,Adenosyl Homocysteine,9.99,268934944,3159151,14931484,-2,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_1,Adenosyl Homocysteine,10.65,335406816,3390243,26482496,-1.6,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_2,Adenosyl Homocysteine,10.48,319864544,1850625,23752130,-1.3,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_3,Adenosyl Homocysteine,10.2,242815248,627881,18096024,-1.7,Standards_pos
Standards_pos,170124_Blk_1a,Adenosyl Homocysteine,1.86,52069,0,15991,-4.9,Standards_pos
Standards_pos,170124_Blk_1b,Adenosyl Homocysteine,10.81,5263,0,5348,-3.9,Standards_pos
Standards_pos,170124_Blk_1c,Adenosyl Homocysteine,6.91,6911,0,5707,2,Standards_pos
Standards_pos,170124_Blk_2a,Adenosyl Homocysteine,5.23,11557,0,5914,0.1,Standards_pos
Standards_pos,170124_Blk_2b,Adenosyl Homocysteine,6.43,6968,0,6504,-0.1,Standards_pos
Standards_pos,170124_Blk_2c,Adenosyl Homocysteine,1.84,514019,0,88305,-9.4,Standards_pos
Standards_pos,170124_Blk_3a,Adenosyl Homocysteine,7.43,12047,0,6323,0,Standards_pos
Standards_pos,170124_Blk_3b,Adenosyl Homocysteine,3.34,7457,0,5215,-0.3,Standards_pos
Standards_pos,170124_Blk_3c,Adenosyl Homocysteine,5.78,6765,0,5802,0,Standards_pos
Standards_pos,170124_Blk_4a,Adenosyl Homocysteine,9.02,8930,0,8613,-1.3,Standards_pos
Standards_pos,170124_Blk_4b,Adenosyl Homocysteine,9.54,9145,0,7328,0.7,Standards_pos
Standards_pos,170124_Blk_4c,Adenosyl Homocysteine,9.91,7880,0,4459,-0.3,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_1,Adenosyl Homocysteine,10.76,0,0,0,#N/A,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_2,Adenosyl Homocysteine,10.68,0,0,0,#N/A,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_3,Adenosyl Homocysteine,10.74,0,0,0,#N/A,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_1,Adenosyl Homocysteine,10.64,3919473,0,376845,-1.7,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_2,Adenosyl Homocysteine,10.6,4104388,0,410113,-1.1,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_3,Adenosyl Homocysteine,10.6,4077245,0,368745,-1.3,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_1,Adenosyl Homocysteine,4.67,13749,0,8445,-1.5,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_2,Adenosyl Homocysteine,10.82,13624,0,7434,0.7,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_3,Adenosyl Homocysteine,5.89,6640,0,4389,1.2,Standards_pos
Standards_pos,170124_Smp_Pro9312_A,Adenosyl Homocysteine,10.67,4248182,0,386840,-1.1,Standards_pos
Standards_pos,170124_Smp_Pro9312_B,Adenosyl Homocysteine,10.64,6506313,53571,620347,-1.3,Standards_pos
Standards_pos,170124_Smp_Pro9312_C,Adenosyl Homocysteine,10.62,5786988,0,584212,-1.3,Standards_pos
Standards_pos,170124_Smp_Pro9313_A,Adenosyl Homocysteine,10.62,3527295,0,367210,-1.4,Standards_pos
Standards_pos,170124_Smp_Pro9313_B,Adenosyl Homocysteine,10.64,2628184,0,279710,-1.3,Standards_pos
Standards_pos,170124_Smp_Pro9313_C,Adenosyl Homocysteine,10.67,1032604,0,105411,-1.7,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_1,Adenosyl Homocysteine,8.03,10883,0,9556,-0.3,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_2,Adenosyl Homocysteine,9.75,9642,0,8169,12.9,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_3,Adenosyl Homocysteine,11.76,7001,0,5802,0.8,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_1,Adenosyl Homocysteine,6.83,9234,0,6682,1.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_2,Adenosyl Homocysteine,7.82,5613,0,5913,0,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_3,Adenosyl Homocysteine,6.76,7163,0,3954,-1.9,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_1,Adenosyl Methionine,12.85,107974400,291677,8062222,-1.4,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_2,Adenosyl Methionine,12.82,129497960,1158304,9093264,-1.4,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_1,Adenosyl Methionine,12.83,112405800,1394631,8566832,-1,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_2,Adenosyl Methionine,12.83,100083416,1075195,6959141,-0.9,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_3,Adenosyl Methionine,12.82,177766512,2458359,13100784,-1.3,Standards_pos
Standards_pos,170124_Blk_1a,Adenosyl Methionine,2.23,22348,0,10590,-6,Standards_pos
Standards_pos,170124_Blk_1b,Adenosyl Methionine,15.88,5277,0,3682,3.2,Standards_pos
Standards_pos,170124_Blk_1c,Adenosyl Methionine,2.09,14027,0,7258,-6,Standards_pos
Standards_pos,170124_Blk_2a,Adenosyl Methionine,10.54,10259,0,8473,-3,Standards_pos
Standards_pos,170124_Blk_2b,Adenosyl Methionine,2.17,97116,0,12533,-6.6,Standards_pos
Standards_pos,170124_Blk_2c,Adenosyl Methionine,2.25,89717,0,10239,-7.7,Standards_pos
Standards_pos,170124_Blk_3a,Adenosyl Methionine,2.3,5913,0,4658,-4.4,Standards_pos
Standards_pos,170124_Blk_3b,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170124_Blk_3c,Adenosyl Methionine,4.34,5139,0,3515,-5.3,Standards_pos
Standards_pos,170124_Blk_4a,Adenosyl Methionine,24.84,6666,0,6129,0.5,Standards_pos
Standards_pos,170124_Blk_4b,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170124_Blk_4c,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_1,Adenosyl Methionine,12.85,0,0,0,#N/A,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_2,Adenosyl Methionine,12.84,0,0,0,#N/A,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_3,Adenosyl Methionine,12.89,0,0,0,#N/A,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_1,Adenosyl Methionine,12.85,26339898,0,1716337,-1.3,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_2,Adenosyl Methionine,12.89,27648340,403549,2148035,-1.1,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_3,Adenosyl Methionine,12.88,29970072,0,2024306,-1,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_1,Adenosyl Methionine,2.03,6080,0,3340,-4.4,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_2,Adenosyl Methionine,2.17,5296,0,4551,-1.7,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_3,Adenosyl Methionine,2.06,6422,0,5441,-7.5,Standards_pos
Standards_pos,170124_Smp_Pro9312_A,Adenosyl Methionine,12.82,15609905,48583,1153402,-0.7,Standards_pos
Standards_pos,170124_Smp_Pro9312_B,Adenosyl Methionine,12.82,14188734,0,1119228,-1.2,Standards_pos
Standards_pos,170124_Smp_Pro9312_C,Adenosyl Methionine,12.86,17604046,0,1265956,-1.1,Standards_pos
Standards_pos,170124_Smp_Pro9313_A,Adenosyl Methionine,12.91,114642368,731026,7449551,-1.1,Standards_pos
Standards_pos,170124_Smp_Pro9313_B,Adenosyl Methionine,12.92,39396112,177054,2749804,-1.2,Standards_pos
Standards_pos,170124_Smp_Pro9313_C,Adenosyl Methionine,12.84,12361963,55904,902053,-1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_1,Adenosyl Methionine,1.89,11458,0,10393,-0.8,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_2,Adenosyl Methionine,0.13,6444,0,6578,-10.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_3,Adenosyl Methionine,2.11,6842,0,5705,-2.2,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_1,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_2,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_3,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_1,Alanine,11.29,58934564,5099646,3917405,0,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_2,Alanine,11.25,48631096,7687049,3080190,-0.2,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_1,Alanine,11.29,85975128,4023363,4534856,0,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_2,Alanine,11.06,80376280,4689577,4070382,0.3,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_3,Alanine,10.92,65195472,4842146,3224271,-0.2,Standards_pos
Standards_pos,170124_Blk_1a,Alanine,11.39,204480,235065,21877,0.5,Standards_pos
Standards_pos,170124_Blk_1b,Alanine,11.22,41561,219583,9499,0.2,Standards_pos
Standards_pos,170124_Blk_1c,Alanine,11.15,90473,843069,10057,0.4,Standards_pos
Standards_pos,170124_Blk_2a,Alanine,11.37,67290,220669,13961,0.7,Standards_pos
Standards_pos,170124_Blk_2b,Alanine,11.36,56671,160897,14633,0.3,Standards_pos
Standards_pos,170124_Blk_2c,Alanine,11.31,96139,218608,14326,0,Standards_pos
Standards_pos,170124_Blk_3a,Alanine,11.33,39437,214797,9466,0,Standards_pos
Standards_pos,170124_Blk_3b,Alanine,11.29,42247,194813,10274,0.1,Standards_pos
Standards_pos,170124_Blk_3c,Alanine,11.29,31068,222470,9803,0.1,Standards_pos
Standards_pos,170124_Blk_4a,Alanine,11.31,165852,133969,22655,0.3,Standards_pos
Standards_pos,170124_Blk_4b,Alanine,11.26,167590,234806,21138,0.1,Standards_pos
Standards_pos,170124_Blk_4c,Alanine,11.26,65002,70306,21666,0.1,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_1,Alanine,11.39,59763,95748,15913,0.2,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_2,Alanine,11.32,6051,216397,5018,0.1,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_3,Alanine,11.32,108162,155459,17223,-0.2,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_1,Alanine,11.12,70713976,1279187,7174261,-0.1,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_2,Alanine,11.12,77672560,1519908,8427983,0.3,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_3,Alanine,11.12,80950936,1403397,8467412,0.2,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_1,Alanine,11.39,68681,401133,11221,0.2,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_2,Alanine,11.37,36443,249940,10119,0.5,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_3,Alanine,11.26,30179,279598,12247,-0.2,Standards_pos
Standards_pos,170124_Smp_Pro9312_A,Alanine,11.14,93371192,2127470,9815136,-0.2,Standards_pos
Standards_pos,170124_Smp_Pro9312_B,Alanine,11.13,96783960,1820792,9865061,0,Standards_pos
Standards_pos,170124_Smp_Pro9312_C,Alanine,11.14,71567976,1942910,7345135,0,Standards_pos
Standards_pos,170124_Smp_Pro9313_A,Alanine,11.12,74543424,1464157,8339991,0.5,Standards_pos
Standards_pos,170124_Smp_Pro9313_B,Alanine,11.12,69376808,1320659,7701227,0.4,Standards_pos
Standards_pos,170124_Smp_Pro9313_C,Alanine,11.12,23117248,760409,2568251,0.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_1,Alanine,11.28,45136,170831,9648,-0.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_2,Alanine,11.23,104122,129246,21274,0,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_3,Alanine,11.36,131739,368374,16568,0.4,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_1,Alanine,11.36,225888,164375,25764,0.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_2,Alanine,11.28,53177,116973,14677,0.2,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_3,Alanine,11.31,97372,113973,26867,0,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_1,Arginine,19,170971776,3251563,9407738,-3.3,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_2,Arginine,19.36,114070688,1892084,5949707,-3,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_1,Arginine,18.96,130155000,1954716,7081624,-3,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_2,Arginine,19.02,145113376,2184256,7665611,-3.2,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_3,Arginine,19.27,162383520,2310879,7926220,-3.3,Standards_pos
Standards_pos,170124_Blk_1a,Arginine,18.61,1556075,0,62543,-2.6,Standards_pos
Standards_pos,170124_Blk_1b,Arginine,18.63,1987867,0,71784,-2.6,Standards_pos
Standards_pos,170124_Blk_1c,Arginine,18.67,2081490,0,84589,-3,Standards_pos
Standards_pos,170124_Blk_2a,Arginine,18.55,1541786,0,123139,-2.8,Standards_pos
Standards_pos,170124_Blk_2b,Arginine,18.5,1999082,0,79014,-2.8,Standards_pos
Standards_pos,170124_Blk_2c,Arginine,18.45,1864470,0,84683,-3,Standards_pos
Standards_pos,170124_Blk_3a,Arginine,18.63,1937861,0,77604,-3.2,Standards_pos
Standards_pos,170124_Blk_3b,Arginine,18.68,2048414,0,70927,-3.1,Standards_pos
Standards_pos,170124_Blk_3c,Arginine,18.64,1788867,0,73432,-3.3,Standards_pos
Standards_pos,170124_Blk_4a,Arginine,19.08,807418,0,29431,-3,Standards_pos
Standards_pos,170124_Blk_4b,Arginine,19.05,534769,0,27232,-2.8,Standards_pos
Standards_pos,170124_Blk_4c,Arginine,19.11,571832,0,24332,-2.7,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_1,Arginine,18.88,679778,0,31031,-3,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_2,Arginine,18.88,463150,0,28491,-2.6,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_3,Arginine,18.96,572428,0,23891,-2.8,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_1,Arginine,18.87,46207916,602116,2043464,-3.5,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_2,Arginine,18.89,49125920,666473,2183153,-2.9,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_3,Arginine,18.94,49456064,691729,2188185,-2.8,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_1,Arginine,18.88,1227924,0,53803,-3.2,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_2,Arginine,18.91,1560183,0,70008,-2.8,Standards_pos
Standards_pos,170124_Poo_Jan25_AqExtracts_FS_3,Arginine,18.92,1567680,0,71992,-3.3,Standards_pos
Standards_pos,170124_Smp_Pro9312_A,Arginine,18.92,64337556,790527,3055586,-3,Standards_pos
Standards_pos,170124_Smp_Pro9312_B,Arginine,18.9,65631656,0,2951394,-3.1,Standards_pos
Standards_pos,170124_Smp_Pro9312_C,Arginine,18.94,59435872,894674,2735429,-3.2,Standards_pos
Standards_pos,170124_Smp_Pro9313_A,Arginine,18.89,57472644,795891,2700722,-2.9,Standards_pos
Standards_pos,170124_Smp_Pro9313_B,Arginine,18.9,32863480,318799,1544759,-2.6,Standards_pos
Standards_pos,170124_Smp_Pro9313_C,Arginine,18.92,16416316,0,730381,-3.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_1,Arginine,18.81,828217,0,46268,-3.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_2,Arginine,18.88,2159770,0,99352,-3.1,Standards_pos
Standards_pos,170124_Smp_Vesicle9312_3,Arginine,18.85,1446491,0,64966,-2.6,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_1,Arginine,18.77,815757,0,34890,-3,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_2,Arginine,18.81,1266161,0,50451,-2.7,Standards_pos
Standards_pos,170124_Smp_Vesicle9313_3,Arginine,18.86,946381,0,43532,-2.9,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_1,Asparagine,11.35,31214214,173381,1997819,-3.8,Standards_pos
Standards_pos,170124_Std_4uM_StdsInH2O_2,Asparagine,10.7,36224284,540556,2446604,-3.7,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_1,Asparagine,11.5,50051036,0,4325855,-3.5,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_2,Asparagine,11.36,48647172,0,4345230,-3.6,Standards_pos
Standards_pos,170124_Std_4uM_StdsInMatrix_3,Asparagine,10.99,50857836,630644,4833466,-3.8,Standards_pos
Standards_pos,170124_Blk_1a,Asparagine,11.76,67656,77658,13806,-1.9,Standards_pos
Standards_pos,170124_Blk_1b,Asparagine,12.05,199952,43417,20889,-2.2,Standards_pos
Standards_pos,170124_Blk_1c,Asparagine,11.83,69608,81823,13834,-1.8,Standards_pos
Standards_pos,170124_Blk_2a,Asparagine,11.91,94896,0,19528,-1,Standards_pos
Standards_pos,170124_Blk_2b,Asparagine,11.69,485008,5886,20153,-1.4,Standards_pos
Standards_pos,170124_Blk_2c,Asparagine,11.8,47016,8092,7831,-1.9,Standards_pos
Standards_pos,170124_Blk_3a,Asparagine,11.79,118720,86821,15698,-2,Standards_pos
Standards_pos,170124_Blk_3b,Asparagine,11.62,619288,51608,19921,-1.9,Standards_pos
Standards_pos,170124_Blk_3c,Asparagine,11.76,63531,15187,14181,-1.9,Standards_pos
Standards_pos,170124_Blk_4a,Asparagine,11.81,49090,0,13658,-0.6,Standards_pos
Standards_pos,170124_Blk_4b,Asparagine,11.8,91959,0,25943,-1,Standards_pos
Standards_pos,170124_Blk_4c,Asparagine,11.89,105704,0,10347,-1.1,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_1,Asparagine,11.06,19857,101257,3527,-1.8,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_2,Asparagine,11.17,48874,106505,9129,-1.5,Standards_pos
Standards_pos,170124_Blk_ProcessBlk_3,Asparagine,11.3,162669,28594,24603,-2.2,Standards_pos
Standards_pos,170124_Poo_Jan24_AqExtracts_FS_1,Asparagine,11.44,63533284,766580,5964283,-3.6,Standards_pos
