Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_neg,170124_Smp_Vesicle9312_1,Aconitic Acid,14.66,1411273,0,224801,-0.1,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_2,Aconitic Acid,11.74,123598,0,24401,4.4,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_3,Aconitic Acid,14.68,1342893,0,190103,-0.1,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_1,Aconitic Acid,17.1,85594,0,23864,7.4,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_2,Aconitic Acid,19.86,95400,0,22099,4.6,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_3,Aconitic Acid,17.2,214137,0,33365,7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_1,ADP,16,18925360,0,235037,3.7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_2,ADP,14.14,18090100,0,223382,3,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_1,ADP,15.81,21461802,0,262535,3.4,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_2,ADP,16.37,22425126,0,233987,3.6,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_3,ADP,14.23,23496988,0,298121,3.3,Standards_neg
Standards_neg,170124_Blk_1a,ADP,13.52,26028,0,23630,6.4,Standards_neg
Standards_neg,170124_Blk_1b,ADP,13.66,26647,0,26030,2.6,Standards_neg
Standards_neg,170124_Blk_1c,ADP,14.02,38807,0,31112,1.9,Standards_neg
Standards_neg,170124_Blk_2a,ADP,13.96,34259,0,30445,1.9,Standards_neg
Standards_neg,170124_Blk_2b,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_2c,ADP,14.24,31097,0,31215,-0.2,Standards_neg
Standards_neg,170124_Blk_3a,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_3b,ADP,13.71,23839,0,14477,2.1,Standards_neg
Standards_neg,170124_Blk_3c,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4a,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4b,ADP,0.09,7939,0,5121,1.5,Standards_neg
Standards_neg,170124_Blk_4c,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_1,ADP,13.89,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_2,ADP,13.92,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_3,ADP,13.83,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_1,ADP,16.47,13864723,0,189437,3.3,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_2,ADP,16.14,15972480,0,223230,3.6,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_3,ADP,16.15,16636794,0,227514,3.4,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_1,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_2,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_3,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Pro9312_A,ADP,16.07,10161819,0,194683,3.4,Standards_neg
Standards_neg,170124_Smp_Pro9312_B,ADP,16.38,6799479,0,159822,3.3,Standards_neg
Standards_neg,170124_Smp_Pro9312_C,ADP,15.98,21480702,0,290960,3.4,Standards_neg
Standards_neg,170124_Smp_Pro9313_A,ADP,15.76,33321594,0,392129,3.4,Standards_neg
Standards_neg,170124_Smp_Pro9313_B,ADP,15.92,18448318,0,265101,3.4,Standards_neg
Standards_neg,170124_Smp_Pro9313_C,ADP,16.34,4512716,0,107339,3,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_1,ADP,3.8,11589,0,9394,0.5,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_2,ADP,17.66,19113,0,12469,-0.5,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_3,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_1,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_2,ADP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_3,ADP,5.79,9525,0,7529,-7.1,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_1,AMP,11.85,53305684,855965,4232758,3.4,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_2,AMP,11.2,73924312,0,4509745,3.1,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_1,AMP,11.95,74160920,0,5584685,3.1,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_2,AMP,11.82,74823336,593755,5126668,3.3,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_3,AMP,11.39,98875696,670068,5728804,3.1,Standards_neg
Standards_neg,170124_Blk_1a,AMP,15.7,112698,0,26925,1.7,Standards_neg
Standards_neg,170124_Blk_1b,AMP,13.52,56074,0,20393,1.4,Standards_neg
Standards_neg,170124_Blk_1c,AMP,15.4,166185,0,38896,3.2,Standards_neg
Standards_neg,170124_Blk_2a,AMP,14.54,75435,0,22188,2.8,Standards_neg
Standards_neg,170124_Blk_2b,AMP,15.07,61190,0,46399,2.9,Standards_neg
Standards_neg,170124_Blk_2c,AMP,16.61,72077,0,39084,3.5,Standards_neg
Standards_neg,170124_Blk_3a,AMP,15.39,60996,0,23938,0.6,Standards_neg
Standards_neg,170124_Blk_3b,AMP,13.41,23747,0,12578,1.8,Standards_neg
Standards_neg,170124_Blk_3c,AMP,13.81,33455,0,32897,2.5,Standards_neg
Standards_neg,170124_Blk_4a,AMP,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4b,AMP,0.09,19372,0,12495,3.4,Standards_neg
Standards_neg,170124_Blk_4c,AMP,18.43,27628,0,18042,5.3,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_1,AMP,11.43,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_2,AMP,11.42,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_3,AMP,11.46,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_1,AMP,11.9,65495852,0,4640720,2.8,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_2,AMP,11.9,68228624,945589,4727401,2.8,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_3,AMP,11.91,69760160,788764,5140574,2.7,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_1,AMP,14.8,85809,0,21472,1.2,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_2,AMP,9.29,11509,0,10863,0.3,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_3,AMP,13.77,33298,0,20493,0.5,Standards_neg
Standards_neg,170124_Smp_Pro9312_A,AMP,11.95,101138256,0,7628078,3,Standards_neg
Standards_neg,170124_Smp_Pro9312_B,AMP,11.93,139223216,1497245,10161486,3.1,Standards_neg
Standards_neg,170124_Smp_Pro9312_C,AMP,11.95,87001336,601307,6393039,3.2,Standards_neg
Standards_neg,170124_Smp_Pro9313_A,AMP,11.96,43294032,484881,3314764,2.8,Standards_neg
Standards_neg,170124_Smp_Pro9313_B,AMP,11.92,31048574,406936,2206987,2.8,Standards_neg
Standards_neg,170124_Smp_Pro9313_C,AMP,11.95,12796097,0,908180,2.6,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_1,AMP,13.55,28855,0,17620,1.8,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_2,AMP,13.67,45023,0,24335,1,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_3,AMP,13.37,94369,0,31714,2.6,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_1,AMP,15.04,55605,0,23334,0.6,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_2,AMP,14.47,52672,0,27158,4.8,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_3,AMP,13.39,46822,0,45770,2.5,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_1,Citric Acid,17.33,91330216,9220909,613206,1,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_2,Citric Acid,15.39,92883736,0,1364227,0.3,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_1,Citric Acid,17.02,112230928,0,640689,1.2,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_2,Citric Acid,16.66,113069400,0,737794,1.1,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_3,Citric Acid,15.07,116434720,0,1633712,0.4,Standards_neg
Standards_neg,170124_Blk_1a,Citric Acid,14.49,5213159,0,416836,-1.4,Standards_neg
Standards_neg,170124_Blk_1b,Citric Acid,14.55,3564668,0,265632,-0.6,Standards_neg
Standards_neg,170124_Blk_1c,Citric Acid,14.63,3086331,0,211461,0.1,Standards_neg
Standards_neg,170124_Blk_2a,Citric Acid,19.31,585126,242745,53337,4.1,Standards_neg
Standards_neg,170124_Blk_2b,Citric Acid,20.71,611858,102898,87802,5.7,Standards_neg
Standards_neg,170124_Blk_2c,Citric Acid,20.8,874851,36219,108723,6.5,Standards_neg
Standards_neg,170124_Blk_3a,Citric Acid,19.46,369039,0,100918,3.9,Standards_neg
Standards_neg,170124_Blk_3b,Citric Acid,21.85,581362,30824,113989,6.8,Standards_neg
Standards_neg,170124_Blk_3c,Citric Acid,17.55,435111,0,33756,5.7,Standards_neg
Standards_neg,170124_Blk_4a,Citric Acid,15.67,123139,75876,26548,6.2,Standards_neg
Standards_neg,170124_Blk_4b,Citric Acid,15.57,98210,0,19500,4.4,Standards_neg
Standards_neg,170124_Blk_4c,Citric Acid,22.31,470851,161836,77876,7.4,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_1,Citric Acid,14.83,402581,0,34079,6.1,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_2,Citric Acid,15.17,5464,362987,800,7,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_3,Citric Acid,15.21,93235,276649,45370,7.3,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_1,Citric Acid,16.8,47507964,0,305224,2.2,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_2,Citric Acid,16.39,48305456,327677,350958,1.4,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_3,Citric Acid,16.64,50197296,0,375463,1.1,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_1,Citric Acid,16.75,656184,0,85815,3.7,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_2,Citric Acid,15.7,73555,0,18737,2.8,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_3,Citric Acid,15.68,169206,0,38989,1.3,Standards_neg
Standards_neg,170124_Smp_Pro9312_A,Citric Acid,17.33,5979680,0,107437,3.8,Standards_neg
Standards_neg,170124_Smp_Pro9312_B,Citric Acid,16.71,15698373,9280627,132141,2.9,Standards_neg
Standards_neg,170124_Smp_Pro9312_C,Citric Acid,16.44,23923316,6474014,184681,2.5,Standards_neg
Standards_neg,170124_Smp_Pro9313_A,Citric Acid,16.12,105920296,1058833,916135,0.9,Standards_neg
Standards_neg,170124_Smp_Pro9313_B,Citric Acid,16.02,101788616,220942,787498,1.2,Standards_neg
Standards_neg,170124_Smp_Pro9313_C,Citric Acid,16.78,24474806,1326971,170243,3.2,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_1,Citric Acid,17.08,978458,118810,93658,2.7,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_2,Citric Acid,19.91,717289,0,97625,6.4,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_3,Citric Acid,15.54,340186,0,68206,2.1,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_1,Citric Acid,15.65,25308,0,15894,5.6,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_2,Citric Acid,15.62,46719,0,24453,5.7,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_3,Citric Acid,15.63,44391,0,16791,6.7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_1,Cysteic Acid,12.32,50234236,412107,4509393,-0.7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_2,Cysteic Acid,11.77,65480584,0,5765190,-1.2,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_1,Cysteic Acid,12.42,49190628,159341,5110061,-0.7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_2,Cysteic Acid,12.31,61667080,40019,6522257,-0.4,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_3,Cysteic Acid,11.97,47070260,0,4851244,-1,Standards_neg
Standards_neg,170124_Blk_1a,Cysteic Acid,10.16,128461,0,20376,-1.6,Standards_neg
Standards_neg,170124_Blk_1b,Cysteic Acid,10.06,141672,0,14498,-1.3,Standards_neg
Standards_neg,170124_Blk_1c,Cysteic Acid,10.28,67539,0,13411,-0.8,Standards_neg
Standards_neg,170124_Blk_2a,Cysteic Acid,12.6,19242,0,11635,-0.3,Standards_neg
Standards_neg,170124_Blk_2b,Cysteic Acid,10.01,55410,0,11209,-1.3,Standards_neg
Standards_neg,170124_Blk_2c,Cysteic Acid,10.45,48958,0,12566,-2.1,Standards_neg
Standards_neg,170124_Blk_3a,Cysteic Acid,10.51,20166,0,12256,-2.2,Standards_neg
Standards_neg,170124_Blk_3b,Cysteic Acid,9.83,79539,0,21188,-1.7,Standards_neg
Standards_neg,170124_Blk_3c,Cysteic Acid,9.89,61092,0,16412,-1.8,Standards_neg
Standards_neg,170124_Blk_4a,Cysteic Acid,12.18,13018,0,12687,-1,Standards_neg
Standards_neg,170124_Blk_4b,Cysteic Acid,10.58,13358,0,7136,-1.8,Standards_neg
Standards_neg,170124_Blk_4c,Cysteic Acid,11.32,15587,0,12584,-0.6,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_1,Cysteic Acid,12.15,10755,0,7963,-0.2,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_2,Cysteic Acid,11.99,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_3,Cysteic Acid,11.99,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_1,Cysteic Acid,12.49,1447599,0,126186,-0.8,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_2,Cysteic Acid,12.46,1919489,0,175290,-0.6,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_3,Cysteic Acid,12.49,2021070,0,171448,-1,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_1,Cysteic Acid,12.49,19223,0,14789,-0.8,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_2,Cysteic Acid,9.78,75600,0,16929,-0.9,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_3,Cysteic Acid,9.81,50297,0,16240,-1.2,Standards_neg
Standards_neg,170124_Smp_Pro9312_A,Cysteic Acid,12.5,1100921,0,101851,-0.7,Standards_neg
Standards_neg,170124_Smp_Pro9312_B,Cysteic Acid,12.51,1572022,0,142463,-0.8,Standards_neg
Standards_neg,170124_Smp_Pro9312_C,Cysteic Acid,12.53,1795051,0,172539,-0.7,Standards_neg
Standards_neg,170124_Smp_Pro9313_A,Cysteic Acid,12.53,3352011,0,324272,-0.9,Standards_neg
Standards_neg,170124_Smp_Pro9313_B,Cysteic Acid,12.51,2059881,0,159026,-0.7,Standards_neg
Standards_neg,170124_Smp_Pro9313_C,Cysteic Acid,12.54,371343,0,70107,-1.3,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_1,Cysteic Acid,10.17,39671,0,19526,-2.7,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_2,Cysteic Acid,10.31,28768,0,12527,-0.1,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_3,Cysteic Acid,10.23,23804,0,13048,-1.4,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_1,Cysteic Acid,9.59,59969,0,16041,-1.7,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_2,Cysteic Acid,11.3,11040,0,11638,-3.7,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_3,Cysteic Acid,10.3,83712,0,21536,-1.3,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_1,FAD,10.13,56480996,717599,3077302,3.4,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_2,FAD,9.37,82776168,546942,4329961,2.7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_1,FAD,10.25,52503824,172053,3011237,3.2,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_2,FAD,10.11,61018452,0,3380128,3.3,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_3,FAD,9.62,71233288,1857823,3479565,2.8,Standards_neg
Standards_neg,170124_Blk_1a,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_1b,FAD,11.58,12111,0,6738,9,Standards_neg
Standards_neg,170124_Blk_1c,FAD,19.84,24360,0,22492,2.4,Standards_neg
Standards_neg,170124_Blk_2a,FAD,10.67,9062,0,6929,2.3,Standards_neg
Standards_neg,170124_Blk_2b,FAD,7,9197,0,5395,5.9,Standards_neg
Standards_neg,170124_Blk_2c,FAD,10.75,8580,0,8941,-13,Standards_neg
Standards_neg,170124_Blk_3a,FAD,5.54,7673,0,4858,7.8,Standards_neg
Standards_neg,170124_Blk_3b,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_3c,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4a,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4b,FAD,17.96,18233,0,14505,3.1,Standards_neg
Standards_neg,170124_Blk_4c,FAD,20.19,19762,0,17234,14.2,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_1,FAD,9.92,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_2,FAD,9.92,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_3,FAD,10,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_1,FAD,10.24,1096644,0,126385,2,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_2,FAD,10.22,1478253,0,119570,2.7,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_3,FAD,10.22,1338571,0,109454,2.4,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_1,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_2,FAD,6.1,7435,0,5550,3.9,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_3,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Pro9312_A,FAD,10.25,749675,0,86753,2.3,Standards_neg
Standards_neg,170124_Smp_Pro9312_B,FAD,10.29,1109888,0,97579,3.4,Standards_neg
Standards_neg,170124_Smp_Pro9312_C,FAD,10.31,1218717,0,128190,2.5,Standards_neg
Standards_neg,170124_Smp_Pro9313_A,FAD,10.31,2617619,0,256264,2.9,Standards_neg
Standards_neg,170124_Smp_Pro9313_B,FAD,10.26,1399480,0,117957,2.2,Standards_neg
Standards_neg,170124_Smp_Pro9313_C,FAD,10.27,209277,0,67315,0.8,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_1,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_2,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Vesicle9312_3,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_1,FAD,22.37,26244,0,19509,0.3,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_2,FAD,19.29,23021,0,19931,0.7,Standards_neg
Standards_neg,170124_Smp_Vesicle9313_3,FAD,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_1,Fructose 6 phosphate,13.41,66843440,775074,4129438,3.5,Standards_neg
Standards_neg,170124_Std_4uM_StdsInH2O_2,Fructose 6 phosphate,12.87,84026640,688726,5072537,3.2,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_1,Fructose 6 phosphate,13.47,69255528,793723,3978530,3.5,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_2,Fructose 6 phosphate,13.34,79899256,802284,4751436,3.7,Standards_neg
Standards_neg,170124_Std_4uM_StdsInMatrix_3,Fructose 6 phosphate,12.94,94338152,320803,5567213,3.1,Standards_neg
Standards_neg,170124_Blk_1a,Fructose 6 phosphate,13.34,148832,0,29168,3.2,Standards_neg
Standards_neg,170124_Blk_1b,Fructose 6 phosphate,13.47,24214,0,14699,-1.6,Standards_neg
Standards_neg,170124_Blk_1c,Fructose 6 phosphate,13.26,137385,0,52291,3.1,Standards_neg
Standards_neg,170124_Blk_2a,Fructose 6 phosphate,16.07,41273,0,28032,7.5,Standards_neg
Standards_neg,170124_Blk_2b,Fructose 6 phosphate,13.45,20466,0,17343,7.2,Standards_neg
Standards_neg,170124_Blk_2c,Fructose 6 phosphate,13.41,24138,0,18843,5.4,Standards_neg
Standards_neg,170124_Blk_3a,Fructose 6 phosphate,14.76,32957,0,18292,4.1,Standards_neg
Standards_neg,170124_Blk_3b,Fructose 6 phosphate,14.25,30873,0,23868,2.2,Standards_neg
Standards_neg,170124_Blk_3c,Fructose 6 phosphate,14.82,23987,0,19204,6.9,Standards_neg
Standards_neg,170124_Blk_4a,Fructose 6 phosphate,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4b,Fructose 6 phosphate,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_4c,Fructose 6 phosphate,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_1,Fructose 6 phosphate,13.5,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_2,Fructose 6 phosphate,13.45,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Blk_ProcessBlk_3,Fructose 6 phosphate,13.44,0,0,0,#N/A,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_1,Fructose 6 phosphate,13.51,19848556,101145,1006960,3.6,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_2,Fructose 6 phosphate,13.5,22499664,0,961676,3.6,Standards_neg
Standards_neg,170124_Poo_Jan24_AqExtracts_FS_3,Fructose 6 phosphate,13.44,23326896,0,948156,3.5,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_1,Fructose 6 phosphate,14.14,34285,0,19614,5,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_2,Fructose 6 phosphate,16.04,23748,0,15283,3.6,Standards_neg
Standards_neg,170124_Poo_Jan25_AqExtracts_FS_3,Fructose 6 phosphate,13.52,28716,0,22998,4.9,Standards_neg
Standards_neg,170124_Smp_Pro9312_A,Fructose 6 phosphate,13.48,31871132,68550,1815431,3.5,Standards_neg
